gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000016602.9	CLCA4	9	128480.909	5691	54472.502	2041.023	15417.535
ENSG00000016864.19	GLT8D1	692.031	614.972	572.001	414.999	943.055	537.001
ENSG00000017260.20	ATP2C1	3711.809	3039.623	2179.001	2005.974	3845.731	2286
ENSG00000017427.17	IGF1	128	397	164	298	132.999	188
ENSG00000017483.16	SLC38A5	1162.511	281	2561	182.001	1203.025	102.001
ENSG00000017797.13	RALBP1	2206.758	3014.333	1259.024	1797.011	1496.336	1563.219
ENSG00000018189.13	RUFY3	612.022	541.11	481.999	435	811.601	292
ENSG00000018236.15	CNTN1	302	94	37	90	15	47
ENSG00000018280.17	SLC11A1	310.998	11	128.001	14	83	31
ENSG00000018408.15	WWTR1	945.001	309.007	520	407	466.999	87
ENSG00000018510.18	AGPS	3172.633	2608.742	1965	2208.03	1826.042	1653.001
ENSG00000018607.9	ZNF285CP	0	0	0	0	0	0
ENSG00000018610.15	STEEP1	931.137	597.871	653.773	463.85	575.243	791.812
ENSG00000018625.15	ATP1A2	2	36	48	53	22	18
ENSG00000018699.13	TTC27	830.113	293	329	297	564.152	284
ENSG00000018869.18	ZNF582	17	38	20	30.018	27	31
ENSG00000019102.12	VSIG2	1	7439.659	1436	3306.472	1375.859	13742.436
ENSG00000019144.20	PHLDB1	929.682	2102.995	862.999	1018.001	1212	573.999
ENSG00000019169.11	MARCO	31	13	132	29	11	3
ENSG00000019186.10	CYP24A1	6	0	2	0	16	0
ENSG00000019485.14	PRDM11	297.001	116	178.001	116.999	123	29.999
ENSG00000019505.8	SYT13	182	824.419	678	703	616.265	385
ENSG00000019549.13	SNAI2	193	174.06	119	86	159	81
ENSG00000019582.17	CD74	5846.218	23911.494	11116.208	16534.976	30657.799	12814.923
ENSG00000019991.18	HGF	110	87.999	94	150.001	197.999	39
ENSG00000019995.6	ZRANB1	913.088	763.014	588.798	516.189	665.138	479.54
ENSG00000020129.16	NCDN	250	127.001	165.001	138	444.001	95
ENSG00000020181.18	ADGRA2	706	193	369	246	623	57
ENSG00000020219.9	CCT8L1P	0	0	0	0	1	0
ENSG00000020256.20	ZFP64	510.2	365	339.999	258.999	448	198
ENSG00000020426.11	MNAT1	354	194	338.001	155.001	289.026	281.001
ENSG00000020577.14	SAMD4A	340	195	178	135.001	217	38
ENSG00000020633.19	RUNX3	108	247	173	223	591	52
ENSG00000020922.13	MRE11	1322.39	537	443.998	346	1550.268	248.859
ENSG00000021300.14	PLEKHB1	2271.18	144	1005.003	216.636	1210.001	292
ENSG00000021355.13	SERPINB1	5273.712	6239.043	5901.498	8019.71	12339.717	6842.219
ENSG00000021461.18	CYP3A43	28	7	0	1	2	0
ENSG00000021488.13	SLC7A9	3	10	77	4	4	27
ENSG00000021574.14	SPAST	965.929	657.564	466.001	465.035	791.004	366
ENSG00000021645.20	NRXN3	52.013	54.012	28.001	29	36.403	11.28
ENSG00000021762.20	OSBPL5	508.035	474.383	586	804.034	649.999	310.003
ENSG00000021776.11	AQR	1555.999	1529.624	1242	1331.217	1680.551	920.999
ENSG00000021826.18	CPS1	14	24	241.001	12	500	0
ENSG00000021852.14	C8B	0	0	0	0	0	0
ENSG00000022267.19	FHL1	269	777.243	766.006	1048	942.001	747.502
ENSG00000022277.13	RTF2	3753.494	2189.831	3145.375	1879.067	1919.002	3088.953
ENSG00000022355.18	GABRA1	0	0	0	0	0	2
ENSG00000022556.16	NLRP2	473	92.553	99.749	126.001	43.49	60.42
ENSG00000022567.10	SLC45A4	413.001	669.074	390	501.297	626.001	137
ENSG00000022840.17	RNF10	1750.015	2908.846	2400.001	2109.689	2423.998	1410.002
ENSG00000022976.16	ZNF839	184.203	215	107.999	124	356.083	115
ENSG00000023041.12	ZDHHC6	2171.222	1644.182	1151.999	1176.999	1196.927	1731.217
ENSG00000023171.20	GRAMD1B	56	68.999	98	36	112	23
ENSG00000023191.17	RNH1	2119.308	2131.001	1789.052	1820	2211.741	2448.001
ENSG00000023228.15	NDUFS1	3371.042	4730.009	3193.101	4619.433	3465.445	3407.008
ENSG00000023287.13	RB1CC1	2749.178	1848.367	1194	1084	2010.345	1204.999
ENSG00000023318.9	ERP44	3020.355	3955.199	2358	2709.001	3111.871	3126.402
ENSG00000023330.15	ALAS1	823.421	2162.382	1385.001	2431.002	1234.616	1440.3
ENSG00000023445.17	BIRC3	1094.842	4948.019	1482.277	2474.023	1526.999	1283.22
ENSG00000023516.9	AKAP11	2997.743	1097.002	1618	918	2351.009	286
ENSG00000023572.10	GLRX2	310	346	269	309	397	249.001
ENSG00000023608.5	SNAPC1	217	105	80.469	68	166.243	86
ENSG00000023697.13	DERA	1154.863	1752.943	1318.001	1478.001	1054.106	3716.108
ENSG00000023734.11	STRAP	3386.98	1829.774	3641.858	1938.659	2901.804	1927.937
ENSG00000023839.12	ABCC2	75	17	152	14	81	8
ENSG00000023892.12	DEF6	612	491.007	380	262	720.066	264
ENSG00000023902.14	PLEKHO1	280	400.999	313	239.027	477.001	210
ENSG00000023909.10	GCLM	691.379	276.001	413	445	530.034	127
ENSG00000024048.11	UBR2	1995.503	3630.538	1163.006	1477.27	1766.056	1027.501
ENSG00000024422.12	EHD2	513.003	224	346	312	612	55
ENSG00000024526.17	DEPDC1	494.999	398.103	222	194	663	108
ENSG00000024862.18	CCDC28A	754.771	646.7	411	373	489	1303.307
ENSG00000025039.15	RRAGD	121	108	81	142	107	139
ENSG00000025156.13	HSF2	479	155	176	132	229.985	106
ENSG00000025293.17	PHF20	1989.356	527.002	980.001	479.069	1205.33	345
ENSG00000025423.11	HSD17B6	131.999	53	51	98	71	99
ENSG00000025434.19	NR1H3	367.412	778.55	398	522.999	378	761.998
ENSG00000025708.14	TYMP	385.489	1350.453	1048.685	1155.191	1078.506	177.727
ENSG00000025770.19	NCAPH2	679.999	598.561	486.077	403	776.704	480
ENSG00000025772.8	TOMM34	2455.002	454	1079.251	441	1019	463
ENSG00000025796.14	SEC63	3619.948	1858.415	1922	1738.001	3549.833	1051.003
ENSG00000025800.14	KPNA6	925.052	1273.941	1092.972	979.073	1911.461	374
ENSG00000026025.16	VIM	9980.669	5860.454	6763.95	6537.131	6771.948	5353.187
ENSG00000026036.23	RTEL1-TNFRSF6B	193.18	90.394	260.461	99.918	552.131	21.535
ENSG00000026103.25	FAS	303.202	2240.362	461	965.001	494	1598.002
ENSG00000026297.17	RNASET2	1471.81	1834.855	2212.181	1903.503	3028.471	2917.324
ENSG00000026508.21	CD44	5169.371	1874.269	3404	1556.102	10175.206	1161.062
ENSG00000026559.14	KCNG1	3	75.001	46	123	6	19
ENSG00000026652.15	AGPAT4	211	333.001	143	289.001	316	114
ENSG00000026751.17	SLAMF7	112.035	1283.001	716.132	1291	1840.495	968
ENSG00000026950.17	BTN3A1	937.13	1017.261	518.164	459.585	1872.554	588.811
ENSG00000027001.10	MIPEP	1092.026	449.024	781	517	587	441
ENSG00000027075.17	PRKCH	214	304.919	221.999	219	421	172
ENSG00000027644.5	INSRR	1	0	0	0	5	0
ENSG00000027697.16	IFNGR1	2556.163	5106.011	2377.765	3367.924	2304.408	4363.663
ENSG00000027847.14	B4GALT7	279	274.001	406.962	227	603.999	270.011
ENSG00000027869.12	SH2D2A	178	57	105	42	135	40
ENSG00000028116.18	VRK2	791	424.032	262.001	378.999	677.129	365.002
ENSG00000028137.19	TNFRSF1B	900	1111	740	703	1281.003	294
ENSG00000028203.19	VEZT	1686.987	1975.317	1353	1304	1669.999	1814.001
ENSG00000028277.22	POU2F2	92	323	68	98	293.001	13
ENSG00000028310.18	BRD9	1452.804	600.81	462.932	377.588	1554.692	371.351
ENSG00000028528.15	SNX1	1650	2747.284	1668	1878.035	2364.537	2234.744
ENSG00000028839.10	TBPL1	927	419.426	339	277	573	721.001
ENSG00000029153.15	BMAL2	456.019	156	232	81	1108.233	109
ENSG00000029363.17	BCLAF1	6632.481	4957.485	3461.283	4064.322	4932.177	2393.226
ENSG00000029364.12	SLC39A9	2169.521	2378.478	1698	1674.347	2155.088	1714.001
ENSG00000029534.22	ANK1	10	11	14.999	12.001	33	5
ENSG00000029559.7	IBSP	4	0	82	1	5	0
ENSG00000029639.11	TFB1M	397.893	222.608	264.602	194.512	278.974	267.971
ENSG00000029725.17	RABEP1	1028.096	1252.223	1034.938	1017.653	1136.529	816
ENSG00000029993.15	HMGB3	2427.766	772.127	1518.001	1141.997	1419	588
ENSG00000030066.14	NUP160	2028.247	1141.662	846.654	879	1156	523.042
ENSG00000030110.14	BAK1	759.634	1689.28	1405	1810.329	655.255	992.77
ENSG00000030304.15	MUSK	1	113.999	8	62	43	55
ENSG00000030419.17	IKZF2	75	287	113	106	385.093	59
ENSG00000030582.19	GRN	7379.36	14207.278	6921.069	8275.761	5753.327	10952.29
ENSG00000031003.11	FAM13B	489.355	899.782	473.999	583	674.002	393
ENSG00000031081.11	ARHGAP31	348.003	503.092	209	391	734	140
ENSG00000031691.7	CENPQ	365.002	119	103	74	153	125
ENSG00000031698.13	SARS1	2164.008	3014.273	2639.001	2792.001	2462.956	4337.634
ENSG00000031823.14	RANBP3	1262.25	912.006	1056.014	738	1190.002	713.001
ENSG00000032219.19	ARID4A	651.999	1062.017	475	692	958.001	361.025
ENSG00000032389.13	EIPR1	864.999	673.001	544	401.111	543.999	870.998
ENSG00000032444.17	PNPLA6	1152.163	1153.913	1070	1161.01	958.258	471
ENSG00000032742.18	IFT88	423.472	565	466.001	409	416	428.314
ENSG00000033011.14	ALG1	1109.476	817.855	771.24	628.973	1154.405	985.174
ENSG00000033030.16	ZCCHC8	560.182	583.002	489	460	732.001	448
ENSG00000033050.9	ABCF2	749.525	595.413	591.012	541.307	713.279	506.054
ENSG00000033100.17	CHPF2	1196.37	1394.661	864.666	829.75	1412.016	440.254
ENSG00000033122.21	LRRC7	1	10	4	13	9	5
ENSG00000033170.17	FUT8	661.188	613.001	562.998	446.001	1509.348	659.999
ENSG00000033178.13	UBA6	1851	1339	1114.999	993.999	1743.379	552.046
ENSG00000033327.13	GAB2	505	778.873	495.001	648	840.019	198
ENSG00000033627.18	ATP6V0A1	1002.001	1453.045	890	1068.999	1059.002	282.002
ENSG00000033800.14	PIAS1	932.111	1616.999	876	868.001	1079.634	893.089
ENSG00000033867.18	SLC4A7	830	509	619	371.008	1958.227	162.001
ENSG00000034053.15	APBA2	69	16	49	25	61	9
ENSG00000034152.20	MAP2K3	1137.241	1371.206	1576.222	1377.247	1193.897	502
ENSG00000034239.11	CLXN	2	11	2	8	6	11
ENSG00000034510.6	TMSB10	25481.616	19232.363	20885	15261.356	21149.995	26774.699
ENSG00000034533.12	ASTE1	236	535.212	239	325.999	254.999	525.999
ENSG00000034677.13	RNF19A	1326.014	2394.982	1063	1359.01	1655	1399.001
ENSG00000034693.15	PEX3	559.287	247	225.989	231.011	368	277
ENSG00000034713.8	GABARAPL2	1338.263	1536.823	1089.906	1112.071	1190.999	1518.342
ENSG00000034971.17	MYOC	0	53	2	25	0	3
ENSG00000035115.22	SH3YL1	3175.229	2436.915	2349.998	2273.777	1078.07	880.999
ENSG00000035141.10	FAM136A	2341.584	1396.845	1087.99	1077.001	2215.049	1831
ENSG00000035403.18	VCL	4400.669	3692.197	2720.023	4740.001	3158.293	1366
ENSG00000035499.13	DEPDC1B	443.001	272	195	135	359	145
ENSG00000035664.11	DAPK2	515	865.073	569	730.191	405.001	278.002
ENSG00000035681.9	NSMAF	893.933	837.001	588	534	1010.642	620.202
ENSG00000035687.10	ADSS2	1364.005	1360.335	1261	1427.832	1523.77	1459.938
ENSG00000035720.8	STAP1	11	391	34	63	38	94
ENSG00000035862.13	TIMP2	5484.102	2325.85	2654	1771	2634.571	832
ENSG00000035928.17	RFC1	1493.882	1472.046	986.001	822.018	1571.999	722
ENSG00000036054.13	TBC1D23	1525.008	1909.43	1061.001	1403.492	1239.386	1692
ENSG00000036257.14	CUL3	2652.734	2431.111	1827.002	1778.902	1934.754	1067
ENSG00000036448.10	MYOM2	50	63.001	28	24	19.999	35
ENSG00000036473.8	OTC	1	132	92	193	33	16
ENSG00000036530.9	CYP46A1	0	4	2	1	14	2
ENSG00000036549.13	ZZZ3	706.004	723.01	716	499.001	1294.364	523.999
ENSG00000036565.15	SLC18A1	3	61	6	13	156.999	77.127
ENSG00000036672.16	USP2	15	453	276	492.026	62	86
ENSG00000036828.17	CASR	4	14.107	20.554	7	6.177	13
ENSG00000037042.9	TUBG2	119.873	46.621	87.079	34.856	106.723	26.716
ENSG00000037241.7	RPL26L1	546.904	417.53	335.888	333.853	370.034	749.015
ENSG00000037280.16	FLT4	137	28	55	25.001	149	5
ENSG00000037474.15	NSUN2	3237.084	1209.044	1339	1217.389	3844.918	577
ENSG00000037637.11	FBXO42	399.003	454.001	312	287	601	264
ENSG00000037749.13	MFAP3	933	1021.002	612.001	745	772.11	755
ENSG00000037757.14	MRI1	581.807	353.999	597	402	520.041	221
ENSG00000037897.17	METTL1	313	107.001	215.001	126	334.002	115
ENSG00000037965.6	HOXC8	1	0	33	1	0	0
ENSG00000038002.9	AGA	463.572	606.28	511.999	471	511	866
ENSG00000038210.14	PI4K2B	1087.638	1428.55	879	955.599	1657.654	997
ENSG00000038219.13	BOD1L1	1349	1424.228	882.02	1037.154	1488.005	299.001
ENSG00000038274.18	MAT2B	1520.124	3264.73	1736.878	1925	2064.959	3823.589
ENSG00000038295.8	TLL1	16	57	16	33	22	15
ENSG00000038358.15	EDC4	1577.901	1363.556	812.53	1009.915	1358.18	467.23
ENSG00000038382.23	TRIO	4005.658	1821.975	1129	1459.041	3456.057	372.001
ENSG00000038427.16	VCAN	6516.864	894.069	2265.235	1091.773	1767.381	287
ENSG00000038532.17	CLEC16A	446	687.183	485.001	467.001	663	129.999
ENSG00000038945.15	MSR1	355.272	314	263	536.001	207	298
ENSG00000039068.20	CDH1	15180.312	24273.757	11538.516	14805.605	11956.072	3796.832
ENSG00000039123.16	MTREX	2135.222	1775.496	1335.515	1384.004	1773.141	1279.008
ENSG00000039139.11	DNAH5	52	12	17	12	131	0
ENSG00000039319.17	ZFYVE16	1286.675	1185.761	1058	1031.999	1083.004	540
ENSG00000039523.20	RIPOR1	822.999	175.073	291.001	221	744.001	33
ENSG00000039537.16	C6	2	31	10	23	16	41
ENSG00000039560.14	RAI14	1521.005	945.089	653	658	481.009	379
ENSG00000039600.11	SOX30	27	11	7	10	6	5
ENSG00000039650.12	PNKP	565.57	452.59	526.999	392.001	625.435	306
ENSG00000039987.7	BEST2	0	1655.157	303	1060	111	492.874
ENSG00000040199.18	PHLPP2	165	4112.273	1397.055	2207.002	559	937
ENSG00000040275.17	SPDL1	639.131	303.12	284.716	177.999	419.002	172.999
ENSG00000040341.18	STAU2	977.554	1259.924	759.524	813.833	1113.24	871.94
ENSG00000040487.13	SLC66A1	150	194	157.999	140	256.999	177.014
ENSG00000040531.16	CTNS	205	196.005	134	165	200.001	134
ENSG00000040608.14	RTN4R	51	22	46	42	33	52
ENSG00000040633.13	PHF23	580	820.582	551	569	564	592
ENSG00000040731.10	CDH10	0	1	1	3	0	0
ENSG00000040933.16	INPP4A	415.046	493	559	305	971.999	157
ENSG00000041353.10	RAB27B	43	1017.137	330	527	932.349	554
ENSG00000041357.16	PSMA4	3962.717	3749.931	3061.005	2573.631	2828.914	5420.553
ENSG00000041515.16	MYO16	4	5	3	2	12	1
ENSG00000041802.11	LSG1	1072.707	777.005	799.26	744	1200.526	420
ENSG00000041880.15	PARP3	346	531.322	385	293.999	784.999	486
ENSG00000041982.17	TNC	5937.859	179	734.998	248	1011.001	15
ENSG00000041988.16	THAP3	160	236	129	104.085	186.999	231.183
ENSG00000042062.13	RIPOR3	73	86.999	37	60.999	111	28
ENSG00000042088.14	TDP1	401.147	274.001	288	266.001	577.999	254.018
ENSG00000042286.15	AIFM2	1049.006	798	756.728	1002.657	460.001	431.761
ENSG00000042304.14	C2orf83	0	0	0	0	0	0
ENSG00000042317.17	SPATA7	198.999	112	159.001	108.999	243.999	149.001
ENSG00000042429.12	MED17	575.827	390.421	174.726	124.29	620.485	220.051
ENSG00000042445.14	RETSAT	1789.136	13581.752	5266	8735.761	1440.004	9004.513
ENSG00000042493.16	CAPG	3627.9	4011.576	2180.835	1601.001	2154.354	3112.99
ENSG00000042753.12	AP2S1	1517.597	1395.85	1380.394	1133	1109	2362.442
ENSG00000042781.14	USH2A	3	1	9	0	28	4
ENSG00000042813.8	ZPBP	0	0	2	0	1	0
ENSG00000042832.12	TG	115	33	22.001	7	157.002	9.001
ENSG00000042980.14	ADAM28	120	1117.96	389	815	587.096	385.999
ENSG00000043039.7	BARX2	6	491.001	190.008	298	360	418
ENSG00000043093.15	DCUN1D1	1216.001	1207.666	790	983	1165.049	943.001
ENSG00000043143.22	JADE2	604.002	975.002	608	443.002	840.061	296.999
ENSG00000043355.12	ZIC2	0	2	145	1	35	1
ENSG00000043462.13	LCP2	1000.346	513.265	353.001	387	826.71	232
ENSG00000043514.17	TRIT1	586.999	386.716	204.001	155	672.999	464
ENSG00000043591.6	ADRB1	4	16	18	20	159	15
ENSG00000044012.4	GUCA2B	0	3084.641	419	1687	23	4127
ENSG00000044090.13	CUL7	1130	376.102	375	319	1494.616	190
ENSG00000044115.21	CTNNA1	6981.623	17928.467	8464.006	12435.92	7891.932	6265.274
ENSG00000044446.12	PHKA2	1133.001	497.096	570	379.999	1054.014	259
ENSG00000044459.15	CNTLN	98	94	68	74	148	34
ENSG00000044524.11	EPHA3	246	176	39	59	218	167
ENSG00000044574.9	HSPA5	15789.279	12618.352	9682.347	12530.685	15155.227	3551.588
ENSG00000046604.14	DSG2	12771.2	18924.914	9053.999	15023.69	8764.568	4575.243
ENSG00000046647.14	GEMIN8	362.128	185	350	180.999	404.692	234.001
ENSG00000046651.16	OFD1	1408.443	1478.509	1102	748.99	1454.729	699.131
ENSG00000046653.15	GPM6B	145	90.768	58	99	20	55
ENSG00000046774.10	MAGEC2	0	0	0	0	0	0
ENSG00000046889.19	PREX2	88	131	53	99	171	14
ENSG00000047056.18	WDR37	248.967	536.136	248	268.001	494.417	297
ENSG00000047188.16	YTHDC2	894.029	1009	568	809.435	883	320
ENSG00000047230.15	CTPS2	1609.99	753.823	1044.999	515.001	1014.001	615
ENSG00000047249.18	ATP6V1H	846.676	894.505	648.001	545	748.104	580
ENSG00000047315.17	POLR2B	3159.823	2969.025	2094.34	2233.645	3311.153	2179.021
ENSG00000047346.13	ATOSA	409	1716.632	526.001	807.001	1129	689.001
ENSG00000047365.13	ARAP2	374	790.011	553	680.999	948.999	357
ENSG00000047410.14	TPR	4137.319	3007.434	2002.008	2060.124	4118.494	810
ENSG00000047457.14	CP	334.951	703.834	166.985	574.847	1019.027	235.854
ENSG00000047578.14	KATNIP	488.27	804.006	443	547	743.001	234
ENSG00000047579.20	DTNBP1	646	291.001	370	231.999	390	213
ENSG00000047597.7	XK	696	1512.302	1351	1078.406	946.141	742
ENSG00000047617.18	ANO2	4	16	4	9	23	0
ENSG00000047621.12	C12orf4	618.673	580.062	382	400.046	509.742	597.001
ENSG00000047634.15	SCML1	1219.292	400.088	951.735	263.942	999.071	217.063
ENSG00000047644.20	WWC3	898	332	1027	413	789.001	88
ENSG00000047648.23	ARHGAP6	57	77	320	73	150	43
ENSG00000047662.5	FAM184B	1	21	20	73	1	9
ENSG00000047849.22	MAP4	4945.804	2650.213	2702.001	2665.085	3704.843	854.001
ENSG00000047932.14	GOPC	1930.227	1846.808	1000.959	1461.93	1421.411	849.781
ENSG00000047936.11	ROS1	7	100.639	7	73	8	19
ENSG00000048028.12	USP28	814	509	337	365.999	1027.999	293.999
ENSG00000048052.25	HDAC9	154	818.794	201.001	656.001	215	334.001
ENSG00000048140.18	TSPAN17	611.009	824.001	545	677	830.085	804.29
ENSG00000048162.22	NOP16	756.608	306	575.001	408	493.999	399.999
ENSG00000048342.18	CC2D2A	294	104.999	111.938	92.86	139.999	72.001
ENSG00000048392.13	RRM2B	972	990.076	679	841.004	759	729
ENSG00000048405.11	ZNF800	914.186	712.002	403.002	564.999	883.93	358
ENSG00000048462.11	TNFRSF17	4	529.001	236	301	213	1067.001
ENSG00000048471.14	SNX29	223.01	235.81	163	200.658	533.005	107
ENSG00000048540.16	LMO3	19	39	92.999	67.001	35	19
ENSG00000048544.6	MRPS10	1817.831	983	890	754	1122.289	931
ENSG00000048545.18	GUCA1A	5	2	2	1	0	0
ENSG00000048649.14	RSF1	1846.626	1631.177	1120.005	1180.427	1620.93	510.412
ENSG00000048707.15	VPS13D	916.903	2453.984	1096	1936.692	1773.958	672.008
ENSG00000048740.19	CELF2	355.015	1115.476	543.999	905	1521	382
ENSG00000048828.18	FAM120A	5883.292	7255.754	5704.921	5623.002	7621.987	2240
ENSG00000048991.18	R3HDM1	1006.001	534.263	493	512.608	1057.943	234.001
ENSG00000049089.15	COL9A2	75	394.064	854	168	1065.575	130
ENSG00000049130.16	KITLG	535	1469.027	664	1268.999	1145.01	1148.025
ENSG00000049167.16	ERCC8	418.998	270.002	248.001	222.001	339.065	275
ENSG00000049192.15	ADAMTS6	217.001	9	45	13	63.001	7
ENSG00000049239.13	H6PD	1451.206	935	1073	864.984	1864.072	148.572
ENSG00000049245.13	VAMP3	2468.845	3208.032	2182.001	2607	2665.828	3073.113
ENSG00000049246.15	PER3	220	326	282	408.149	195	96
ENSG00000049247.14	UTS2	25	9	13	7	6	32
ENSG00000049249.10	TNFRSF9	84	105.999	30	33	87	10
ENSG00000049283.19	EPN3	107.801	894.303	165.53	597.287	455	321
ENSG00000049323.16	LTBP1	2767.595	1359	876	899.116	1197.101	357.055
ENSG00000049449.10	RCN1	7664.802	1570.873	3800.925	1638.103	5176.628	1567.858
ENSG00000049540.19	ELN	763.046	131	281.001	136	391.001	30
ENSG00000049541.11	RFC2	736.832	440	377	342.999	614	284
ENSG00000049618.25	ARID1B	1753.851	1263.844	996.017	958.001	1833.999	417
ENSG00000049656.14	CLPTM1L	3891.001	2037.098	1822	1595.007	5062.281	1387.999
ENSG00000049759.20	NEDD4L	1836.238	5056.194	1646.001	3007.13	2443.966	3188
ENSG00000049768.18	FOXP3	38	22	53	29	110	10
ENSG00000049769.14	PPP1R3F	74.001	18.999	44.001	33	42	23
ENSG00000049860.14	HEXB	2866.7	4345.433	3687.001	2857.552	2253.659	4597.51
ENSG00000049883.15	PTCD2	280	174	179	113.001	304	106
ENSG00000050030.16	NEXMIF	13	54	3	35	5	10
ENSG00000050130.18	JKAMP	918.019	1224.989	830.001	989.999	1054.507	2664.052
ENSG00000050165.19	DKK3	1755.386	367.065	1058.04	422	1060.275	282
ENSG00000050327.15	ARHGEF5	1144.883	2000.51	1438.372	2280.767	948.92	536.87
ENSG00000050344.9	NFE2L3	13018.854	476.906	1640	649.928	1835.993	364
ENSG00000050393.12	MCUR1	1593.637	1346.971	747.001	931.044	1217.725	789.294
ENSG00000050405.14	LIMA1	2109.649	17169.958	7314.02	13722.453	5682.076	10738.51
ENSG00000050426.16	LETMD1	988.302	1215.001	1154	697.512	1340.932	1842.999
ENSG00000050438.17	SLC4A8	43.001	57	31	17	114.001	8.999
ENSG00000050555.19	LAMC3	60	74	35	147	176.026	10
ENSG00000050628.21	PTGER3	75.999	30	38	53	39	14
ENSG00000050730.16	TNIP3	31	18	35	19	317.08	12
ENSG00000050748.18	MAPK9	1022.429	1268	898	941.055	831.62	803
ENSG00000050767.18	COL23A1	16	35	24	36	15	2
ENSG00000050820.17	BCAR1	1337.839	2355	1604.334	2087.33	1454.155	838
ENSG00000051009.11	FHIP1B	1157.271	2684.144	1091.999	1864	1508.358	1035.03
ENSG00000051108.15	HERPUD1	1594.462	3822.08	2847.211	3437.041	4315.014	4466.034
ENSG00000051128.19	HOMER3	292	81.322	171.001	96	83.014	91
ENSG00000051180.17	RAD51	330.39	211.976	86	161.999	303.999	131
ENSG00000051341.15	POLQ	587	237	177	109	444.256	21
ENSG00000051382.9	PIK3CB	1294.187	1920.383	1048.001	1297.999	1234	754.001
ENSG00000051523.12	CYBA	3070.169	3385.444	3312	3143.189	3356.001	4191.024
ENSG00000051596.10	THOC3	1038.507	698.628	985.266	747.792	840.295	934.648
ENSG00000051620.11	HEBP2	2591.478	2107.637	1652.294	1554.927	1980	2859.079
ENSG00000051825.15	MPHOSPH9	492.435	348.838	224.002	185	636.754	189.553
ENSG00000052126.17	PLEKHA5	772.002	918.599	807.998	568	817.969	451.001
ENSG00000052344.16	PRSS8	4423.41	14868.263	6340.032	7032.797	3354.5	13024.038
ENSG00000052723.12	SIKE1	806.005	962.103	604	693.025	1260.153	573.516
ENSG00000052749.14	RRP12	1062.997	221	401.021	285	592.988	80.999
ENSG00000052795.13	FNIP2	556	2334.801	1271.364	1632.79	1496	1157.218
ENSG00000052802.13	MSMO1	1878.672	2053.119	1826	2244.999	2026.488	1234.001
ENSG00000052841.16	TTC17	2251.634	2009.42	1605.001	1573.014	1660.154	1182
ENSG00000052850.8	ALX4	0	1	0	0	1	0
ENSG00000053108.18	FSTL4	3.071	8	10	3	14	4.643
ENSG00000053254.16	FOXN3	1092.686	2200.473	1308.002	1262.001	1307.442	907.999
ENSG00000053328.9	METTL24	18	22	19	25	25	15
ENSG00000053371.13	AKR7A2	821.059	1309.399	976.693	1210.813	1395.605	2262.195
ENSG00000053372.5	MRTO4	1114.564	487.326	836	583	926.732	386
ENSG00000053438.11	NNAT	2	2	16	0	6	1
ENSG00000053501.14	USE1	384	306.03	315	237.228	285.023	607.999
ENSG00000053524.13	MCF2L2	5	21.999	7	11	27	10
ENSG00000053702.15	NRIP2	14.818	14	14	23.703	27.353	4
ENSG00000053747.17	LAMA3	1563.723	9441.119	4098.999	7954.251	1099	706.127
ENSG00000053770.12	AP5M1	1171.766	2697.884	1428	2212.489	1583.001	3337.132
ENSG00000053900.11	ANAPC4	636	744	579	439.001	1036.156	475.999
ENSG00000053918.19	KCNQ1	1634.196	758.048	1609.001	703	1795.778	448.001
ENSG00000054116.12	TRAPPC3	1035.743	1133	960	932	918	1809.999
ENSG00000054118.15	THRAP3	2963.55	3185.834	2325	2815.447	3551.012	1000.043
